ANIP,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,FXCM,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,AREX,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,ACI,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,BAS,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,BCEI,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,CRR,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,DMND,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,EBIX,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,EHTH,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,GDOT,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,LL,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,MCF,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,NOG,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,PERY,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,REXX,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,SFY,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month
9/12/10,50.4,0.0144927536231885,32.581,67.42,0,,6/19/11,9.5,0.0160427807486632,,-24.69,0,,,,9/12/10,10.05,0.110497237569061,42.4188,36.50,0,,,,9/12/10,23.68,-0.0239076669414675,55.9231,7.63,0,,,,9/12/10,8.47,0.0845070422535212,,17.35,0,,,,6/24/12,15.45,0.0151116951379762,23.5586,13.79,0,,,,9/12/10,81.22,0.00844300968462863,28.5778,6.38,0,,,,9/12/10,42.16,0.0417593278972077,18.7098,-4.89,0,,,,9/12/10,18.63,-0.0116710875331566,15.3265,13.49,,,,,9/12/10,11.54,0.0377697841726619,18.0572,5.44,0,,,,1/23/11,62.32,0.0206354405502784,85.1115,55.94,0,,,,9/12/10,22.65,-0.0266437473141384,21.1545,-5.29,0,,,,9/12/10,44.334,0.0116236086581512,14.1731,37.90,0,,,,9/12/10,15.11,-0.0239018087855298,81.1444,21.72,0,,,,9/12/10,19.1386,0.00651601129652324,11.3628,32.10,0,,,,9/12/10,11.83,-0.0397727272727273,,30.46,0,,,,9/12/10,27.81,-0.020774647887324,21.2813,-3.81,0
9/19/10,48.24,-0.0428571428571428,32.595,67.41,0,,6/26/11,9.78,0.0294736842105263,,-24.71,0,,,,9/19/10,10.26,0.0208955223880596,47.1059,36.38,0,,,,9/19/10,24.71,0.0434966216216217,54.5861,7.62,0,,,,9/19/10,8.13,-0.0401416765053129,,17.37,0,,,,7/1/12,16.63,0.0763754045307443,23.9146,13.68,0,,,,9/19/10,79.2,-0.0248707214971682,28.8191,6.28,0,,,,9/19/10,41.5,-0.0156546489563567,19.4911,-5.09,0,,,,9/19/10,18.95,0.0171765968867419,15.1476,13.48,,,,,9/19/10,12.23,0.0597920277296362,18.7392,3.64,0,,,,1/30/11,63.16,0.0134788189987163,86.8678,55.89,0,,,,9/19/10,23.22,0.0251655629139074,20.5909,-5.32,0,,,,9/19/10,44.551,0.0048946632381468,14.3379,33.99,0,,,,9/19/10,15.06,-0.00330906684315013,79.2049,21.68,0,,,,9/19/10,20.5587,0.0742008297367625,11.4369,31.95,0,,,,9/19/10,11.26,-0.0481825866441251,,30.15,0,,,,9/19/10,25.52,-0.0823444804027328,20.8392,-3.77,0
9/26/10,51.12,0.0597014925373134,32.595,67.41,0,,7/3/11,10.27,0.0501022494887526,,-24.88,0,,,,9/26/10,11.38,0.10916179337232,48.0902,36.46,0,,,,9/26/10,26.24,0.0619182517199512,56.9604,7.54,0,,,,9/26/10,8.25,0.0147601476014758,,17.39,0,,,,7/8/12,16.3,-0.0198436560432952,22.0587,14.36,0,,,,9/26/10,82.27,0.0387626262626262,28.1024,6.42,0,,,,9/26/10,40.49,-0.0243373493975904,19.186,-5.03,0,,,,9/26/10,23,0.213720316622691,15.4078,13.59,,,,,9/26/10,11.9475,-0.0230989370400655,19.8597,3.73,0,,,,2/6/11,59.04,-0.0652311589613679,88.0387,55.08,0,,,,9/26/10,24.32,0.0473729543496986,21.1091,-7.13,0,,,,9/26/10,46.8248,0.0510381360687751,14.4081,33.59,0,,,,9/26/10,16.56,0.0996015936254979,78.9428,21.63,0,,,,9/26/10,20.6827,0.00603150977445055,12.2855,31.94,0,,,,9/26/10,11.91,0.0577264653641207,,30.47,0,,,,9/26/10,27.49,0.077194357366771,19.1232,-3.99,0
10/3/10,61.2,0.197183098591549,32.595,67.41,0,,7/10/11,10.77,0.0486854917234665,,-24.88,0,,,,10/3/10,11.05,-0.0289982425307557,53.3398,36.90,0,,,,10/3/10,27.01,0.0293445121951221,60.4873,7.52,0,,,,10/3/10,8.65,0.0484848484848486,,17.39,0,,,,7/15/12,15.8,-0.0306748466257669,21.621,14.31,0,,,,10/3/10,78.35,-0.047647988331105,29.1917,6.45,0,,,,10/3/10,41.26,0.0190170412447517,18.719,-4.91,0,,,,10/3/10,23.23,0.01,18.7007,13.77,,,,,10/3/10,12.66,0.0596359070935342,19.401,4.00,0,,,,2/13/11,54.8,-0.0718157181571816,82.2958,52.23,0,,,,10/3/10,24.44,0.00493421052631593,22.1091,-7.02,0,,,,10/3/10,48.0985,0.0272013975500163,15.1434,33.59,0,,,,10/3/10,17.97,0.0851449275362319,86.8056,21.61,0,,,,10/3/10,21.0639,0.0184308625082799,12.3596,31.93,0,,,,10/3/10,13.03,0.0940386230058774,,30.48,0,,,,10/3/10,28.45,0.0349217897417242,20.5994,-3.99,0
10/10/10,61.2,0,32.607,67.39,0,,7/17/11,10.41,-0.0334261838440111,,-24.64,0,,,,10/10/10,13.4,0.212669683257918,41.1271,36.97,0,,,,10/10/10,26.59,-0.0155497963717143,46.1648,7.07,0,,,,10/10/10,10.08,0.165317919075144,,17.40,0,,,,7/22/12,17.15,0.0854430379746833,20.9578,14.23,0,,,,10/10/10,79.09,0.00944479897894079,25.6526,6.13,0,,,,10/10/10,41.27,0.000242365487154839,19.075,-5.44,0,,,,10/10/10,22.81,-0.018080068876453,16.5154,13.77,,,,,10/10/10,13.14,0.0379146919431279,21.6107,3.90,0,,,,2/20/11,57.05,0.041058394160584,76.3857,39.39,0,,,,10/10/10,24.8,0.0147299509001637,25.1959,-6.88,0,,,,10/10/10,48.7401,0.0133392933251557,13.6562,33.67,0,,,,10/10/10,18.67,0.0389538119087369,73.0351,21.42,0,,,,10/10/10,22.9797,0.0909518180393944,12.5874,31.97,0,,,,10/10/10,13.01,-0.00153491941673056,,29.97,0,,,,10/10/10,31.3,0.100175746924429,20.6237,-3.83,0
10/17/10,59.4,-0.0294117647058825,32.671,67.33,0,,7/24/11,10.88,0.0451488952929875,,-24.75,0,,,,10/17/10,13.59,0.0141791044776118,49.8736,36.97,0,,,,10/17/10,26.93,0.0127867619405793,45.4469,7.03,0,,,,10/17/10,11.32,0.123015873015873,,17.16,0,,,,7/29/12,17.25,0.00583090379008744,22.7485,14.26,0,,,,10/17/10,81.03,0.0245290175749147,25.8949,6.07,0,,,,10/17/10,43.83,0.062030530651805,19.0796,-5.41,0,,,,10/17/10,23.52,0.0311266988163086,16.2168,6.61,,,,,10/17/10,13.32,0.0136986301369864,22.4301,3.89,0,,,,2/27/11,53.28,-0.0660823838737948,79.5219,-2.35,0,,,,10/17/10,24.73,-0.00282258064516128,25.567,-6.51,0,,,,10/17/10,49.5392,0.0163951243432001,13.8384,33.66,0,,,,10/17/10,18.42,-0.0133904659882164,75.8801,21.10,0,,,,10/17/10,23.1322,0.00663629203166272,13.7322,31.95,0,,,,10/17/10,12.83,-0.0138355111452728,,30.04,0,,,,10/17/10,32.47,0.0373801916932908,22.6897,-4.02,0
10/24/10,56.16,-0.0545454545454546,32.66,67.34,0,,7/31/11,10.1,-0.0716911764705883,,-29.26,0,,,,10/24/10,15.47,0.138337012509198,50.5808,36.84,0,,,,10/24/10,24.91,-0.0750092833271444,46.0281,7.72,0,,,,10/24/10,11.4,0.00706713780918733,,22.43,0,,,,8/5/12,18.04,0.0457971014492753,22.8811,14.41,0,,,,10/24/10,85.95,0.0607182524990744,26.5301,7.16,0,,,,10/24/10,43.73,-0.00228154232261013,20.2632,-5.10,0,,,,10/24/10,23.4,-0.00510204081632659,16.7216,5.56,,,,,10/24/10,13.66,0.0255255255255256,22.7374,3.51,0,,,,3/6/11,47.4,-0.11036036036036,74.2669,-2.68,0,,,,10/24/10,24.47,-0.0105135463000405,25.4948,-7.86,0,,,,10/24/10,50.5944,0.0213003035979589,14.0653,24.41,0,,,,10/24/10,18.89,0.0255157437567861,74.864,21.11,0,,,,10/24/10,22.3983,-0.0317263381779511,13.8234,31.87,0,,,,10/24/10,12.71,-0.00935307872174584,,29.98,0,,,,10/24/10,32.14,-0.0101632275947028,23.5378,-4.02,0
10/31/10,54,-0.0384615384615384,32.84,67.16,0,,8/7/11,8.73,-0.135643564356436,,-30.33,0,,,,10/31/10,15.45,-0.00129282482223669,57.578,36.61,0,,,,10/31/10,24.59,-0.0128462464873544,42.5755,7.68,0,,,,10/31/10,11.06,-0.0298245614035088,,22.33,0,,,,8/12/12,18.52,0.0266075388026608,23.929,14.34,0,,,,10/31/10,83.77,-0.0253635834787668,28.141,6.49,0,,,,10/31/10,44.2,0.0107477704093302,20.2169,-4.94,0,,,,10/31/10,24.65,0.0534188034188035,16.6363,5.50,,,,,10/31/10,13.51,-0.0109809663250366,23.3177,7.44,0,,,,3/13/11,45.5,-0.040084388185654,66.0708,-3.12,0,,,,10/31/10,24.08,-0.0159378831221905,25.2268,-7.96,0,,,,10/31/10,49.9955,-0.0118372784339769,14.3649,24.36,0,,,,10/31/10,19.68,0.0418210693488619,76.7743,21.02,0,,,,10/31/10,21.4261,-0.0434050798498099,13.3848,31.87,0,,,,10/31/10,12.33,-0.029897718332022,,30.81,0,,,,10/31/10,31.85,-0.00902302426882384,23.2986,-3.09,0
11/7/10,58.68,0.0866666666666667,32.862,67.14,0,,8/14/11,10.73,0.229095074455899,,-25.49,0,,,,11/7/10,15.69,0.0155339805825243,57.5036,36.33,0,,,,11/7/10,28.3,0.150874339162261,42.0286,7.37,0,,,,11/7/10,11.81,0.0678119349005426,,22.31,0,,,,8/19/12,20.52,0.107991360691145,24.5657,13.03,0,,,,11/7/10,87.11,0.0398710755640443,27.4272,6.45,0,,,,11/7/10,44.6,0.00904977375565608,25.6947,-4.86,0,,,,11/7/10,25.18,0.021501014198783,17.525,4.38,,,,,11/7/10,14.26,0.0555144337527758,23.0617,7.96,0,,,,3/20/11,46.5,0.0219780219780219,63.4224,4.08,0,,,,11/7/10,21.94,-0.0888704318936876,24.8247,-7.89,0,,,,11/7/10,52.2961,0.0460161414527307,14.1948,24.38,0,,,,11/7/10,20.65,0.0492886178861789,79.985,21.38,0,,,,11/7/10,21.7311,0.0142349751004616,11.4369,32.39,0,,,,11/7/10,11.24,-0.0884022708840227,,30.24,0,,,,11/7/10,35.45,0.113029827315542,23.0884,-3.28,0
11/14/10,55.08,-0.0613496932515337,32.949,67.05,0,,8/21/11,11.32,0.054986020503262,,-16.12,0,,,,11/14/10,18.55,0.182281708094328,58.3968,37.01,0,,,,11/14/10,29.1,0.0282685512367491,48.3696,6.96,0,,,,11/14/10,12.78,0.082133784928027,,21.78,0,,,,8/26/12,20.34,-0.00877192982456143,27.2186,16.80,0,,,,11/14/10,89.22,0.0242222477327516,28.5208,5.61,0,,,,11/14/10,45.62,0.0228699551569507,25.9273,-5.62,0,,,,11/14/10,21.72,-0.137410643367752,17.9018,4.16,,,,,11/14/10,14.47,0.014726507713885,24.3419,9.26,0,,,,3/27/11,42.32,-0.0898924731182795,64.8163,3.37,0,,,,11/14/10,21.83,-0.00501367365542404,22.6186,-6.80,0,,,,11/14/10,53.6271,0.0254512286767081,14.848,23.49,0,,,,11/14/10,19.5,-0.0556900726392251,83.9274,20.64,0,,,,11/14/10,20.7017,-0.047369898440484,11.5997,32.73,0,,,,11/14/10,12.14,0.0800711743772242,,29.24,0,,,,11/14/10,36.01,0.0157968970380817,25.6981,-4.09,0
11/21/10,54,-0.0196078431372548,32.993,67.01,0,,8/28/11,11.36,0.00353356890459366,,-8.02,0,,,,11/21/10,19.03,0.0258760107816711,69.0415,34.22,0,,,,11/21/10,30.3,0.0412371134020619,49.737,6.12,0,,,,11/21/10,13.95,0.091549295774648,,17.35,0,,,,9/2/12,20.12,-0.0108161258603736,26.9798,15.47,0,,,,11/21/10,93.15,0.0440484196368529,29.2116,6.03,0,,,,11/21/10,47.32,0.0372643577378344,26.5202,-9.88,0,,,,11/21/10,21.64,-0.00368324125230191,15.4419,11.01,,,,,11/21/10,14.15,-0.0221147201105736,24.7004,9.08,0,,,,4/3/11,45.31,0.0706521739130435,58.9898,2.48,0,,,,11/21/10,21.91,0.00366468163078348,22.5052,-9.36,0,,,,11/21/10,55.4714,0.0343911940045238,15.2259,26.87,0,,,,11/21/10,22.07,0.131794871794872,79.2535,14.27,0,,,,11/21/10,24.3808,0.177719704178884,11.0503,31.59,0,,,,11/21/10,11.95,-0.0156507413509062,,25.35,0,,,,11/21/10,35.9,-0.00305470702582611,26.104,0.22,0
11/28/10,51.84,-0.0399999999999999,32.913,67.09,0,,9/4/11,10.85,-0.0448943661971831,,-9.32,0,,,,11/28/10,18.79,-0.0126116657908566,70.828,34.81,0,,,,11/28/10,29.5,-0.0264026402640264,51.788,4.11,0,,,,11/28/10,13.54,-0.0293906810035842,,12.30,0,,,,9/9/12,22.4,0.113320079522863,26.688,15.49,0,,,,11/28/10,95.02,0.0200751476113794,30.4983,5.71,0,,,,11/28/10,47.23,-0.00190194420963663,27.5085,-14.80,0,,,,11/28/10,20.93,-0.0328096118299446,15.385,9.85,,,,,11/28/10,15.02,0.0614840989399292,24.1542,8.45,0,,,,4/10/11,43.76,-0.0342087839329067,71.6606,2.64,0,,,,11/28/10,23.42,0.0689183021451394,22.5876,-13.23,0,,,,11/28/10,54.7203,-0.0135403108628951,15.7496,19.96,0,,,,11/28/10,22.7,0.0285455369279564,89.6987,16.00,0,,,,11/28/10,25.982,0.0656746292164325,13.0141,29.01,0,,,,11/28/10,11.77,-0.0150627615062762,,21.70,0,,,,11/28/10,36.73,0.0231197771587743,26.0243,2.28,0
12/5/10,52.2,0.00694444444444442,32.913,67.09,0,,9/11/11,11.71,0.0792626728110599,,-9.30,0,,,,12/5/10,20.28,0.0792974986695052,69.9348,34.65,0,,,,12/5/10,32.26,0.0935593220338982,50.4206,4.11,0,,,,12/5/10,15.69,0.158788774002954,,12.21,0,,,,9/16/12,23.95,0.0691964285714286,29.7123,15.49,0,,,,12/5/10,99.19,0.043885497789939,31.1106,5.73,0,,,,12/5/10,47.31,0.00169383866186767,27.4562,-15.11,0,,,,12/5/10,21.81,0.0420449116101289,14.8802,9.86,,,,,12/5/10,15.26,0.0159786950732357,25.6393,8.61,0,,,,4/17/11,43.01,-0.0171389396709324,69.2092,-6.03,0,,,,12/5/10,25.08,0.0708795900939367,24.1443,-13.51,0,,,,12/5/10,55.2907,0.0104239194595059,15.5363,20.02,0,,,,12/5/10,24.44,0.0766519823788547,92.2592,15.94,0,,,,12/5/10,26.2965,0.0121045339080903,13.8688,29.08,0,,,,12/5/10,12.48,0.0603228547153782,,21.86,0,,,,12/5/10,40.15,0.0931118976313641,26.6259,2.28,0
12/12/10,53.64,0.0275862068965518,32.913,67.09,0,,9/18/11,12.73,0.0871050384286933,,-10.30,0,,,,12/12/10,20.8,0.0256410256410255,75.4804,34.08,0,,,,12/12/10,32.11,-0.00464972101673899,55.1379,4.08,0,,,,12/12/10,15.63,-0.00382409177820264,,12.05,0,,,,9/23/12,23.09,-0.0359081419624216,31.7683,15.47,0,,,,12/12/10,102.21,0.0304466176025808,32.4759,5.74,0,,,,12/12/10,52.8,0.116043119847812,27.5027,-14.91,0,,,,12/12/10,22.46,0.0298028427326915,15.5059,9.89,,,,,12/12/10,15.93,0.0439056356487548,26.049,8.60,0,,,,4/24/11,45.69,0.0623110904440827,68.023,-0.96,0,,,,12/12/10,23.52,-0.062200956937799,25.8557,-13.50,0,,,,12/12/10,56.3745,0.0196018498590178,15.6983,20.13,0,,,,12/12/10,24.97,0.021685761047463,99.331,16.01,0,,,,12/12/10,26.0011,-0.0112334341072006,14.0367,28.85,0,,,,12/12/10,12.41,-0.00560897435897434,,21.83,0,,,,12/12/10,40.15,0,29.1051,2.17,0
12/19/10,56.16,0.0469798657718119,32.938,67.06,0,,9/25/11,12.85,0.00942655145325988,,-10.09,0,,,,12/19/10,20.91,0.00528846153846141,77.4158,34.22,0,,,,12/19/10,32.07,-0.00124571784490812,54.8816,4.19,0,,,,12/19/10,15.97,0.0217530390275111,,12.32,0,,,,9/30/12,23.56,0.0203551320918145,30.6276,15.45,0,,,,12/19/10,96.01,-0.0606594266705801,33.4647,6.31,0,,,,12/19/10,54.91,0.0399621212121213,30.6942,-12.78,0,,,,12/19/10,23.27,0.0360641139804097,15.968,10.74,,,,,12/19/10,15.35,-0.0364092906465788,27.1927,8.13,0,,,,5/1/11,43.16,-0.0553731669949661,72.2616,-3.24,0,,,,12/19/10,24.37,0.0361394557823129,24.2474,-12.59,0,,,,12/19/10,56.0418,-0.00590160444881982,16.006,20.31,0,,,,12/19/10,25.19,0.00881057268722474,101.4851,16.14,0,,,,12/19/10,23.8184,-0.0839464484194899,13.879,29.29,0,,,,12/19/10,12.92,0.0410958904109588,,21.99,0,,,,12/19/10,39.5,-0.0161892901618929,29.1051,2.51,0
12/26/10,56.7,0.0096153846153848,32.926,67.07,0,,10/2/11,14.02,0.0910505836575874,,-10.09,0,,,,12/26/10,22.86,0.0932568149210904,77.8252,34.26,0,,,,12/26/10,34.45,0.074212659806673,54.8132,4.11,0,,,,12/26/10,16.92,0.0594865372573576,,12.33,0,,,,10/7/12,23.45,-0.00466893039049232,26.1322,15.45,0,,,,12/26/10,102.72,0.0698885532757003,31.4347,5.78,0,,,,12/26/10,53.74,-0.0213075942451283,31.9208,-13.79,0,,,,12/26/10,23.94,0.0287924366136658,16.5439,10.74,,,,,12/26/10,14.235,-0.0726384364820847,26.2026,8.22,0,,,,5/8/11,39.19,-0.0919833178869324,68.2602,-4.75,0,,,,12/26/10,24.53,0.00656544932293812,25.1237,-12.57,0,,,,12/26/10,56.9544,0.0162842735244049,15.9115,20.36,0,,,,12/26/10,27.37,0.0865422786820167,102.3792,15.95,0,,,,12/26/10,25.1242,0.0548231619252342,12.7139,29.35,0,,,,12/26/10,13.175,0.0197368421052633,,22.21,0,,,,12/26/10,39.71,0.00531645569620265,28.6339,-2.83,0
1/2/11,59.04,0.0412698412698411,32.926,67.07,0,,10/9/11,13.57,-0.0320970042796005,,-10.33,0,,,,1/2/11,23.1,0.0104986876640421,85.0829,48.02,0,,,,1/2/11,35.06,0.0177068214804064,58.881,4.12,0,,,,1/2/11,16.48,-0.0260047281323877,,12.29,0,,,,10/14/12,22.96,-0.0208955223880596,26.0102,15.43,0,,,,1/2/11,103.54,0.00798286604361387,33.6316,5.77,0,,,,1/2/11,53.18,-0.0104205433569037,31.2406,-13.85,0,,,,1/2/11,23.67,-0.0112781954887218,17.0202,10.60,,,,,1/2/11,14.19,-0.00316122233930449,24.2993,8.23,0,,,,5/15/11,40.09,0.0229650421025773,61.9814,-6.57,0,,,,1/2/11,24.91,0.015491235222177,25.2887,-12.48,0,,,,1/2/11,55.0721,-0.0330492464146757,16.1706,20.36,0,,,,1/2/11,27.21,-0.0058458165875046,111.2394,29.93,0,,,,1/2/11,26.1821,0.042106813351271,13.4109,29.40,0,,,,1/2/11,13.65,0.0360531309297913,,22.23,0,,,,1/2/11,39.15,-0.0141022412490557,28.7862,-3.07,0
1/9/11,60.12,0.0182926829268293,32.926,67.07,0,,10/16/11,12.01,-0.114959469417834,21.0881,-10.26,0,,,,1/9/11,23.68,0.0251082251082251,61.003,48.73,0,,,,1/9/11,34.64,-0.0119794637763834,41.7687,5.83,0,,,,1/9/11,14.62,-0.112864077669903,,12.17,0,,,,10/21/12,23.72,0.0331010452961671,25.4667,15.39,0,,,,1/9/11,99.31,-0.0408537763183311,30.0245,5.77,0,,,,1/9/11,52.3,-0.0165475742760437,30.9151,-13.51,0,,,,1/9/11,24.48,0.0342205323193916,15.5155,10.81,,,,,1/9/11,12.83,-0.0958421423537702,18.5292,8.32,0,,,,5/22/11,38.14,-0.0486405587428287,63.4049,29.11,0,,,,1/9/11,25.66,0.030108390204737,26.7849,-12.28,0,,,,1/9/11,54.5302,-0.00983982815254913,18.5923,20.40,0,,,,1/9/11,26.77,-0.0161705255420802,85.7856,29.92,0,,,,1/9/11,27.4879,0.0498737687198507,13.9757,29.52,0,,,,1/9/11,13.3,-0.0256410256410257,,22.16,0,,,,1/9/11,40.22,0.0273307790549171,33.1646,-2.90,0
1/16/11,63.36,0.0538922155688624,32.98,67.02,0,,10/23/11,12.15,0.0116569525395505,18.6638,-12.90,0,,,,1/16/11,25.29,0.0679898648648649,62.5347,48.77,0,,,,1/16/11,34.04,-0.0173210161662818,41.2683,5.77,0,,,,1/16/11,16.92,0.157318741450069,,12.18,0,,,,10/28/12,23.72,0,26.3097,16.08,0,,,,1/16/11,103.49,0.042090423925083,28.7979,5.75,0,,,,1/16/11,53.55,0.0239005736137667,30.4035,-13.50,0,,,,1/16/11,24.94,0.0187908496732025,16.0465,10.79,,,,,1/16/11,12.25,-0.0452065471551052,16.7533,8.33,0,,,,5/29/11,38.65,0.013371788148925,60.3208,27.86,0,,,,1/16/11,26.73,0.0416991426344506,27.5914,-12.30,0,,,,1/16/11,56.0513,0.0278946345327908,18.4094,20.28,0,,,,1/16/11,27.98,0.0451998505790063,84.3984,29.57,0,,,,1/16/11,28.0312,0.0197650602628792,14.6727,29.49,0,,,,1/16/11,12.38,-0.0691729323308271,,22.13,0,,,,1/16/11,42.3,0.0517155643958229,34.0711,-2.81,0
1/23/11,66.6,0.0511363636363635,32.958,67.04,0,,10/30/11,12.36,0.0172839506172839,18.8814,-12.83,0,,,,1/23/11,24.66,-0.0249110320284697,66.7864,49.79,0,,,,1/23/11,31.61,-0.0713866039952996,40.5535,4.97,0,,,,1/23/11,16.29,-0.0372340425531916,,12.28,0,,,,11/4/12,25.1,0.058178752107926,26.3097,15.92,0,,,,1/23/11,100.69,-0.0270557541791477,30.01,6.71,0,,,,1/23/11,49.73,-0.0713352007469654,31.1302,-13.14,0,,,,1/23/11,23.35,-0.0637530072173216,16.348,10.72,,,,,1/23/11,12.24,-0.000816326530612255,15.9959,8.32,0,,,,6/5/11,35.03,-0.0936610608020698,61.1274,28.45,0,,,,1/23/11,26.11,-0.023194912083801,28.7419,-13.14,0,,,,1/23/11,55.3288,-0.012889977574115,18.9229,19.95,0,,,,1/23/11,25.8,-0.0779127948534668,88.2132,29.19,0,,,,1/23/11,26.2012,-0.0652843973857701,14.9627,29.54,0,,,,1/23/11,12.1675,-0.0171647819063006,,21.42,0,,,,1/23/11,39.52,-0.0657210401891252,35.8331,1.74,0
1/30/11,66.96,0.00540540540540535,32.957,67.04,0,,11/6/11,12.06,-0.0242718446601941,19.2077,-13.09,0,,,,1/30/11,26.26,0.064882400648824,65.1227,49.78,0,,,,1/30/11,33.22,0.0509332489718444,37.6585,5.39,0,,,,1/30/11,17.77,0.09085328422345,,12.51,0,,,,11/11/12,22.81,-0.0912350597609562,27.8404,14.81,0,,,,1/30/11,113.61,0.12831462905949,29.1981,6.53,0,,,,1/30/11,49.95,0.00442388900060342,28.9095,-13.80,0,,,,1/30/11,22.51,-0.0359743040685224,15.3058,10.52,,,,,1/30/11,12.66,0.0343137254901962,15.9829,9.90,0,,,,6/12/11,34.36,-0.0191264630316872,55.4021,28.31,0,,,,1/30/11,27.67,0.0597472232860974,28.0753,-12.77,0,,,,1/30/11,54.4446,-0.0159808273448909,18.679,19.35,0,,,,1/30/11,26.23,0.0166666666666666,81.3403,28.41,0,,,,1/30/11,27.0399,0.0320099842755293,13.9858,29.03,0,,,,1/30/11,11.56,-0.0499280871173208,,20.77,0,,,,1/30/11,41.33,0.0457995951417003,33.4781,6.03,0
2/6/11,74.16,0.10752688172043,32.905,67.10,0,,11/13/11,10.04,-0.167495854063018,18.7415,-12.77,0,,,,2/6/11,27.54,0.0487433358720486,69.348,45.04,0,,,,2/6/11,33.5,0.0084286574352801,39.5766,5.46,0,,,,2/6/11,18.24,0.0264490714687675,,12.59,0,,,,11/18/12,21.55,-0.0552389302937307,25.3003,13.76,0,,,,2/6/11,114.63,0.00897808291523639,32.9446,6.49,0,,,,2/6/11,51.37,0.0284284284284284,29.0374,-12.35,0,,,,2/6/11,23.96,0.0644158151932475,14.7552,10.48,,,,,2/6/11,12.14,-0.0410742496050552,16.5313,9.79,0,,,,6/19/11,32.85,-0.0439464493597206,54.3425,33.84,0,,,,2/6/11,27.65,-0.000722804481387951,29.7527,-12.20,0,,,,2/6/11,55.7566,0.0240978903325582,18.3805,19.31,0,,,,2/6/11,26.76,0.0202058711399162,82.696,27.72,0,,,,2/6/11,27.4212,0.0141013835110337,14.2614,28.65,0,,,,2/6/11,11.96,0.0346020761245676,,21.27,0,,,,2/6/11,43.11,0.0430679893539803,35.0114,5.98,0
2/13/11,83.16,0.121359223300971,32.838,67.16,0,,11/20/11,9.55,-0.0488047808764939,15.6024,-20.11,0,,,,2/13/11,28.16,0.0225127087872186,72.7282,42.56,0,,,,2/13/11,32.94,-0.0167164179104479,39.9102,4.20,0,,,,2/13/11,18.23,-0.000548245614034992,,10.06,0,,,,11/25/12,23.21,0.077030162412993,23.9028,14.69,0,,,,2/13/11,121.18,0.0571403646514874,33.2404,6.29,0,,,,2/13/11,51.51,0.00272532606579712,30.1872,-11.12,0,,,,2/13/11,24.56,0.025041736227045,15.7056,11.41,,,,,2/13/11,12.22,0.00658978583196057,15.8523,10.60,0,,,,6/26/11,32.49,-0.010958904109589,51.9543,33.80,0,,,,2/13/11,28.32,0.0242314647377939,29.7312,-11.43,0,,,,2/13/11,54.245,-0.0271106918284114,18.8234,19.19,0,,,,2/13/11,28.63,0.0698804185351269,84.3669,26.85,0,,,,2/13/11,27.6309,0.00764736773007746,14.4624,29.41,0,,,,2/13/11,11.37,-0.0493311036789299,,21.65,0,,,,2/13/11,42.95,-0.00371143586174894,36.5192,5.34,0
2/20/11,75.24,-0.0952380952380952,33.325,66.68,0,,11/27/11,8.91,-0.0670157068062828,14.8409,-17.91,0,,,,2/20/11,32.48,0.153409090909091,74.3655,31.97,0,,,,2/20/11,33.04,0.00303582270795388,39.243,-0.30,0,,,,2/20/11,19.49,0.0691168403730114,,9.33,0,,,,12/2/12,23.7,0.0211115898319689,25.744,13.95,0,,,,2/20/11,120,-0.00973758045882167,35.1398,7.50,0,,,,2/20/11,51.95,0.00854203067365567,30.2694,-11.64,0,,,,2/20/11,25.03,0.0191368078175898,16.0989,21.23,,,,,2/20/11,12.8,0.0474631751227497,15.9568,6.31,0,,,,7/3/11,34.21,0.0529393659587565,51.385,33.84,0,,,,2/20/11,28.66,0.0120056497175141,30.4516,-9.21,0,,,,2/20/11,56.403,0.0397824684302701,18.3131,19.18,0,,,,2/20/11,27.85,-0.0272441494935382,90.2625,22.18,0,,,,2/20/11,29.051,0.0513953580954656,14.573,31.09,0,,,,2/20/11,11.28,-0.0079155672823219,,20.42,0,,,,2/20/11,46.27,0.0772991850989522,36.3837,-4.97,0
